id,ppgG,ppgIR,ppgR,statusG,statusIR,statusR,timestamp
554,171420,7631874,5672437,0,0,0,1748698267343
555,170440,7629753,5666884,0,0,0,1748698267383
556,168658,7627253,5660478,0,0,0,1748698267423
557,167041,7624671,5654791,0,0,0,1748698267463
558,165790,7625511,5662181,0,0,0,1748698267503
559,165648,7629528,5664242,0,0,0,1748698267543
560,164818,7625969,5652400,0,0,0,1748698267583
561,163916,7626826,5652374,0,0,0,1748698267623
562,162192,7629190,5651034,0,0,0,1748698267663
563,159471,7624335,5643508,0,0,0,1748698267703
564,157348,7625023,5643798,0,0,0,1748698267743
565,156100,7625935,5643230,0,0,0,1748698267783
566,154992,7626374,5642124,0,0,0,1748698267823
567,154208,7626346,5642020,0,0,0,1748698267863
568,154254,7625949,5641461,0,0,0,1748698267903
569,154981,7620794,5638272,0,0,0,1748698267943
570,157971,7605961,5630025,0,0,0,1748698267983
571,163027,7584161,5619664,0,0,0,1748698268023
572,167793,7566639,5614994,0,0,0,1748698268063
573,170884,7556046,5609361,0,0,0,1748698268103
574,172466,7558037,5614756,0,0,0,1748698268143
575,172859,7570116,5631484,0,0,0,1748698268183
576,175038,7574918,5637546,0,0,0,1748698268223
577,177717,7587749,5650710,0,0,0,1748698268263
578,178573,7588681,5649822,0,0,0,1748698268303
579,181871,7582301,5651578,0,0,0,1748698268343
580,185957,7578060,5656512,0,0,0,1748698268383
581,191750,7592512,5679078,0,0,0,1748698268423
582,198406,7623527,5707353,0,0,0,1748698268463
583,199458,7644395,5726912,0,0,0,1748698268503
584,197049,7649108,5736185,0,0,0,1748698268543
585,197033,7652454,5742992,0,0,0,1748698268583
586,198008,7656527,5749665,0,0,0,1748698268623
587,197759,7651172,5745868,0,0,0,1748698268663
588,198679,7642631,5738106,0,0,0,1748698268703
589,202473,7644135,5745293,0,0,0,1748698268743
590,204178,7646709,5740029,0,0,0,1748698268783
591,205897,7646360,5742774,0,0,0,1748698268823
592,205458,7643784,5737557,0,0,0,1748698268863
593,203247,7641291,5732075,0,0,0,1748698268903
594,202071,7640965,5732421,0,0,0,1748698268943
595,200958,7634539,5727906,0,0,0,1748698268983
596,199811,7630961,5721497,0,0,0,1748698269023
597,198340,7618615,5707789,0,0,0,1748698269063
598,196893,7609885,5697888,0,0,0,1748698269103
599,195205,7608618,5692076,0,0,0,1748698269143
600,193693,7609335,5689446,0,0,0,1748698269183
601,192687,7610705,5689477,0,0,0,1748698269223
602,191279,7595165,5680799,0,0,0,1748698269263
603,188163,7560186,5655942,0,0,0,1748698269303
604,185353,7524119,5630160,0,0,0,1748698269343
605,184012,7517830,5621204,0,0,0,1748698269383
606,182571,7503020,5611222,0,0,0,1748698269423
607,180858,7483261,5593015,0,0,0,1748698269463
608,178033,7464119,5577468,0,0,0,1748698269503
609,174560,7437377,5558074,0,0,0,1748698269543
610,171558,7421196,5544946,0,0,0,1748698269583
611,169387,7419734,5544003,0,0,0,1748698269623
612,168499,7420191,5546774,0,0,0,1748698269663
613,167938,7413731,5547195,0,0,0,1748698269703
614,167413,7410134,5543930,0,0,0,1748698269743
615,166359,7413175,5544541,0,0,0,1748698269783
616,165164,7409305,5542673,0,0,0,1748698269823
617,164225,7404531,5537532,0,0,0,1748698269863
618,162941,7389721,5525947,0,0,0,1748698269903
619,162519,7388178,5524853,0,0,0,1748698269943
620,161995,7384658,5522562,0,0,0,1748698269983
621,161857,7382329,5520742,0,0,0,1748698270023
622,161328,7382897,5521247,0,0,0,1748698270063
623,160803,7382746,5522473,0,0,0,1748698270103
624,159246,7380670,5519126,0,0,0,1748698270143
625,157124,7382242,5521073,0,0,0,1748698270183
626,155624,7386032,5524727,0,0,0,1748698270223
627,154463,7389707,5526410,0,0,0,1748698270263
628,153790,7389691,5525682,0,0,0,1748698270303
629,153410,7393878,5530743,0,0,0,1748698270343
630,153036,7397922,5535696,0,0,0,1748698270383
631,152310,7394848,5531752,0,0,0,1748698270423
632,150946,7389509,5526520,0,0,0,1748698270463
633,149946,7383653,5520042,0,0,0,1748698270503
634,149119,7378065,5515300,0,0,0,1748698270543
635,148404,7370734,5508757,0,0,0,1748698270583
636,147505,7363801,5502694,0,0,0,1748698270623
637,147129,7360955,5501466,0,0,0,1748698270663
638,146908,7358784,5500696,0,0,0,1748698270703
639,145613,7357207,5499563,0,0,0,1748698270743
640,143834,7355103,5498938,0,0,0,1748698270783
641,141436,7350485,5495109,0,0,0,1748698270823
642,139864,7345986,5491886,0,0,0,1748698270863
643,138854,7345259,5492431,0,0,0,1748698270903
644,138877,7345535,5493702,0,0,0,1748698270943
645,138533,7348176,5497139,0,0,0,1748698270983
646,138071,7354026,5502175,0,0,0,1748698271023
647,137075,7363395,5509403,0,0,0,1748698271063
648,138328,7379022,5527849,0,0,0,1748698271103
649,139237,7400220,5541520,0,0,0,1748698271143
650,139245,7385150,5520831,0,0,0,1748698271183
651,140958,7419040,5554227,0,0,0,1748698271223
652,142949,7445272,5566489,0,0,0,1748698271263
653,144844,7476013,5593441,0,0,0,1748698271303
654,146850,7519451,5618469,0,0,0,1748698271343
655,146141,7542797,5631692,0,0,0,1748698271383
656,147637,7566701,5650672,0,0,0,1748698271423
657,148618,7573900,5645373,0,0,0,1748698271463
658,149327,7581416,5652388,0,0,0,1748698271503
659,151011,7576494,5645655,0,0,0,1748698271543
660,152378,7565390,5625117,0,0,0,1748698271583
661,153621,7565077,5620437,0,0,0,1748698271623
662,153902,7571961,5626746,0,0,0,1748698271663
663,153922,7569331,5618785,0,0,0,1748698271703
664,153959,7573204,5625577,0,0,0,1748698271743
665,153756,7563611,5613440,0,0,0,1748698271783
666,154445,7557601,5608343,0,0,0,1748698271823
667,154844,7563328,5613414,0,0,0,1748698271863
668,155402,7557802,5608005,0,0,0,1748698271903
669,156099,7547670,5602534,0,0,0,1748698271943
670,156389,7534507,5595576,0,0,0,1748698271983
671,155216,7516666,5581409,0,0,0,1748698272023
672,154217,7507444,5571682,0,0,0,1748698272063
673,155905,7509236,5570699,0,0,0,1748698272103
674,158872,7516091,5573483,0,0,0,1748698272143
675,164896,7526334,5580848,0,0,0,1748698272183
676,171140,7540700,5592833,0,0,0,1748698272223
677,174823,7550372,5601036,0,0,0,1748698272263
678,181239,7578201,5625016,0,0,0,1748698272303
679,183554,7595419,5641839,0,0,0,1748698272343
680,184615,7609902,5660637,0,0,0,1748698272383
681,185299,7619818,5673568,0,0,0,1748698272423
682,185276,7628363,5684385,0,0,0,1748698272463
683,185718,7634676,5692771,0,0,0,1748698272503
684,185644,7637338,5693084,0,0,0,1748698272543
685,183588,7633521,5683676,0,0,0,1748698272583
686,181025,7611859,5671891,0,0,0,1748698272623
687,179038,7598012,5664820,0,0,0,1748698272663
688,177701,7582572,5653881,0,0,0,1748698272703
689,177259,7571085,5648125,0,0,0,1748698272743
690,177014,7566386,5645030,0,0,0,1748698272783
691,176814,7558834,5638695,0,0,0,1748698272823
692,176487,7556825,5639031,0,0,0,1748698272863
693,176362,7550810,5633416,0,0,0,1748698272903
694,176000,7540281,5626060,0,0,0,1748698272943
695,175623,7529969,5618415,0,0,0,1748698272983
696,175533,7520758,5611497,0,0,0,1748698273023
697,175478,7508388,5601932,0,0,0,1748698273063
698,176020,7506524,5602293,0,0,0,1748698273103
699,176248,7500700,5596371,0,0,0,1748698273143
700,176155,7507336,5600286,0,0,0,1748698273183
701,174954,7507585,5597170,0,0,0,1748698273245
702,174473,7519594,5606306,0,0,0,1748698273285
703,174128,7517612,5600513,0,0,0,1748698273325
704,173533,7507862,5593020,0,0,0,1748698273365
705,173538,7505304,5586188,0,0,0,1748698273405
706,172861,7490313,5571560,0,0,0,1748698273445
707,172495,7487210,5564383,0,0,0,1748698273485
708,171900,7479790,5555348,0,0,0,1748698273525
709,171105,7477683,5552727,0,0,0,1748698273565
710,171466,7496177,5561800,0,0,0,1748698273605
711,170419,7474768,5541997,0,0,0,1748698273645
712,170781,7484464,5549285,0,0,0,1748698273685
713,171457,7486994,5547848,0,0,0,1748698273725
714,171788,7483713,5544429,0,0,0,1748698273765
715,172678,7496331,5553857,0,0,0,1748698273805
716,172506,7492057,5549081,0,0,0,1748698273845
717,170628,7489925,5546373,0,0,0,1748698273885
718,170911,7500025,5553536,0,0,0,1748698273925
719,169453,7485484,5540412,0,0,0,1748698273965
720,170375,7499779,5553932,0,0,0,1748698274005
721,170746,7501882,5554553,0,0,0,1748698274045
722,171614,7504823,5557667,0,0,0,1748698274085
723,171327,7497922,5549972,0,0,0,1748698274125
724,170614,7493812,5549360,0,0,0,1748698274165
725,170406,7495078,5550385,0,0,0,1748698274205
726,170459,7486572,5543708,0,0,0,1748698274245
727,170241,7475179,5535732,0,0,0,1748698274285
728,170681,7476557,5536289,0,0,0,1748698274325
729,171242,7478055,5539232,0,0,0,1748698274365
730,171544,7483348,5543881,0,0,0,1748698274405
731,172145,7491470,5549483,0,0,0,1748698274445
732,172449,7491943,5544765,0,0,0,1748698274485
733,173312,7492595,5543580,0,0,0,1748698274525
734,170313,7463896,5515366,0,0,0,1748698274565
735,167972,7448365,5500075,0,0,0,1748698274605
736,167169,7437504,5491730,0,0,0,1748698274645
737,167068,7433494,5489813,0,0,0,1748698274685
738,166874,7429475,5486444,0,0,0,1748698274725
739,167073,7429843,5489841,0,0,0,1748698274765
740,168739,7448021,5510762,0,0,0,1748698274805
741,172524,7483762,5545581,0,0,0,1748698274845
742,176289,7521907,5579848,0,0,0,1748698274885
743,180448,7556126,5610635,0,0,0,1748698274925
744,183709,7570094,5625001,0,0,0,1748698274965
745,186713,7571187,5627233,0,0,0,1748698275005
746,187161,7568211,5622071,0,0,0,1748698275045
747,188394,7569248,5626944,0,0,0,1748698275085
748,189533,7570647,5632171,0,0,0,1748698275125
749,190256,7566455,5625758,0,0,0,1748698275165
750,189852,7555281,5613999,0,0,0,1748698275205
751,189997,7554623,5614664,0,0,0,1748698275245
752,189425,7554501,5615866,0,0,0,1748698275285
753,189862,7560006,5624853,0,0,0,1748698275325
754,190325,7564127,5629808,0,0,0,1748698275365
755,190362,7564769,5629471,0,0,0,1748698275405
756,190639,7565602,5631408,0,0,0,1748698275445
757,191385,7575245,5637983,0,0,0,1748698275485
758,191561,7583572,5642000,0,0,0,1748698275525
759,191863,7585494,5643309,0,0,0,1748698275565
760,191637,7585671,5644617,0,0,0,1748698275605
761,191399,7588739,5647227,0,0,0,1748698275645
762,190627,7586070,5643639,0,0,0,1748698275685
763,190852,7590249,5647678,0,0,0,1748698275725
764,190667,7594901,5648485,0,0,0,1748698275765
765,191630,7603709,5658152,0,0,0,1748698275805
766,194595,7614796,5671783,0,0,0,1748698275845
767,196548,7622005,5676828,0,0,0,1748698275885
768,198167,7622260,5676147,0,0,0,1748698275925
769,199870,7623981,5678129,0,0,0,1748698275965
770,202090,7623256,5676691,0,0,0,1748698276005
771,204502,7612512,5660593,0,0,0,1748698276045
772,205941,7606755,5651308,0,0,0,1748698276085
773,207893,7605221,5650407,0,0,0,1748698276125
774,208704,7603650,5649674,0,0,0,1748698276165
775,209329,7602940,5651395,0,0,0,1748698276205
776,209590,7601344,5651023,0,0,0,1748698276245
777,209830,7600225,5650816,0,0,0,1748698276285
778,210487,7599947,5649111,0,0,0,1748698276325
779,211477,7599212,5648546,0,0,0,1748698276365
780,212229,7597856,5646576,0,0,0,1748698276405
781,213242,7596715,5644885,0,0,0,1748698276445
782,214336,7597318,5645056,0,0,0,1748698276485
783,214903,7598374,5645332,0,0,0,1748698276525
784,215643,7601408,5646738,0,0,0,1748698276565
785,216139,7604927,5649198,0,0,0,1748698276605
786,216850,7608047,5650200,0,0,0,1748698276645
787,217268,7610126,5649906,0,0,0,1748698276685
788,217214,7609339,5645354,0,0,0,1748698276725
789,216751,7608948,5643365,0,0,0,1748698276765
790,216202,7609887,5643817,0,0,0,1748698276805
791,216315,7610172,5645946,0,0,0,1748698276845
792,217464,7611111,5649707,0,0,0,1748698276885
793,218742,7613031,5653355,0,0,0,1748698276925
794,219939,7614831,5657195,0,0,0,1748698276965
795,220867,7616565,5660561,0,0,0,1748698277005
796,221396,7621254,5664650,0,0,0,1748698277045
797,220724,7635587,5670688,0,0,0,1748698277085
798,219014,7629543,5660460,0,0,0,1748698277125
799,217338,7621572,5656869,0,0,0,1748698277165
800,216909,7621340,5659546,0,0,0,1748698277205
801,217080,7622239,5662599,0,0,0,1748698277245
802,217220,7621922,5663159,0,0,0,1748698277285
803,216693,7619820,5661385,0,0,0,1748698277325
804,216233,7615903,5656763,0,0,0,1748698277365
805,216315,7614033,5657288,0,0,0,1748698277405
806,216989,7612316,5656009,0,0,0,1748698277445
807,217895,7610682,5654644,0,0,0,1748698277485
808,218945,7610940,5654482,0,0,0,1748698277525
809,219693,7610548,5653806,0,0,0,1748698277565
810,220438,7610626,5653818,0,0,0,1748698277605
811,221020,7610942,5653232,0,0,0,1748698277645
812,221609,7610814,5653104,0,0,0,1748698277685
813,222430,7610632,5653131,0,0,0,1748698277725
814,223180,7610281,5652193,0,0,0,1748698277765
815,224166,7610523,5652839,0,0,0,1748698277805
816,224883,7610689,5653185,0,0,0,1748698277845
817,225130,7610425,5653057,0,0,0,1748698277885
818,224821,7610060,5652779,0,0,0,1748698277925
819,224661,7610272,5652804,0,0,0,1748698277965
820,224799,7610469,5652339,0,0,0,1748698278005
821,225145,7611194,5652344,0,0,0,1748698278045
822,225260,7612101,5652224,0,0,0,1748698278085
823,225138,7612794,5651520,0,0,0,1748698278125
824,224946,7614924,5651370,0,0,0,1748698278165
825,223911,7615670,5649389,0,0,0,1748698278205
826,223022,7613281,5646578,0,0,0,1748698278245
827,222036,7611516,5643593,0,0,0,1748698278285
828,221370,7610021,5642180,0,0,0,1748698278325
829,221297,7608564,5640869,0,0,0,1748698278365
830,221791,7607315,5641203,0,0,0,1748698278405
831,222489,7605195,5643069,0,0,0,1748698278445
832,224240,7592819,5640606,0,0,0,1748698278485
833,225637,7590418,5641004,0,0,0,1748698278525
834,226598,7590112,5641606,0,0,0,1748698278565
835,227517,7591567,5642758,0,0,0,1748698278605
836,228431,7595769,5645007,0,0,0,1748698278645
837,228676,7600682,5647567,0,0,0,1748698278685
838,228689,7605137,5649712,0,0,0,1748698278725
839,228382,7606437,5649794,0,0,0,1748698278765
840,228220,7606698,5649786,0,0,0,1748698278805
841,227987,7606617,5649503,0,0,0,1748698278845
842,228233,7606692,5649544,0,0,0,1748698278885
843,228479,7606848,5649559,0,0,0,1748698278925
844,228798,7607180,5649240,0,0,0,1748698278965
845,228651,7607088,5649249,0,0,0,1748698279005
846,227816,7606987,5648936,0,0,0,1748698279045
847,226895,7607000,5648788,0,0,0,1748698279085
848,225987,7606538,5648404,0,0,0,1748698279125
849,225494,7606062,5648126,0,0,0,1748698279165
850,225516,7605460,5647794,0,0,0,1748698279205
851,225859,7605017,5647435,0,0,0,1748698279245
852,226044,7604993,5647484,0,0,0,1748698279285
853,225845,7604635,5647330,0,0,0,1748698279325
854,225805,7604592,5647086,0,0,0,1748698279365
855,225671,7604460,5647009,0,0,0,1748698279405
856,225996,7604421,5646944,0,0,0,1748698279445
857,226193,7604449,5646695,0,0,0,1748698279485
858,226638,7604223,5646660,0,0,0,1748698279525
859,226735,7604241,5646261,0,0,0,1748698279565
860,226149,7603768,5646130,0,0,0,1748698279605
861,225144,7603466,5646053,0,0,0,1748698279645
862,224197,7603258,5645943,0,0,0,1748698279685
863,223544,7603304,5645837,0,0,0,1748698279725
864,223270,7603263,5645774,0,0,0,1748698279765
865,223382,7603389,5645468,0,0,0,1748698279805
866,223211,7603451,5645236,0,0,0,1748698279845
867,222869,7603166,5644884,0,0,0,1748698279885
868,222670,7603039,5644738,0,0,0,1748698279925
869,222442,7603129,5644624,0,0,0,1748698279965
870,222416,7602875,5644451,0,0,0,1748698280005
871,222519,7602653,5644272,0,0,0,1748698280045
872,222610,7602540,5644064,0,0,0,1748698280085
873,222842,7602694,5643992,0,0,0,1748698280125
874,222546,7602195,5643564,0,0,0,1748698280165
875,221761,7601729,5643367,0,0,0,1748698280205
876,220586,7601571,5643259,0,0,0,1748698280245
877,219548,7601005,5642663,0,0,0,1748698280285
878,218911,7601118,5642661,0,0,0,1748698280325
879,218835,7601393,5642503,0,0,0,1748698280365
880,218503,7601189,5642265,0,0,0,1748698280405
881,218163,7601355,5642510,0,0,0,1748698280445
882,217738,7601203,5642671,0,0,0,1748698280485
883,217232,7600604,5641050,0,0,0,1748698280525
884,216987,7601610,5641015,0,0,0,1748698280565
885,217067,7604024,5642434,0,0,0,1748698280605
886,216159,7603973,5640939,0,0,0,1748698280645
887,215495,7602475,5639217,0,0,0,1748698280685
888,214931,7602105,5640391,0,0,0,1748698280725
889,213616,7601749,5639413,0,0,0,1748698280765
890,212623,7604233,5641393,0,0,0,1748698280805
891,209629,7601319,5634511,0,0,0,1748698280845
892,207037,7599065,5631357,0,0,0,1748698280885
893,204685,7594923,5620351,0,0,0,1748698280925
894,201946,7588869,5617061,0,0,0,1748698280965
895,200606,7573683,5601587,0,0,0,1748698281005
896,198999,7554173,5581426,0,0,0,1748698281045
897,198538,7561047,5592296,0,0,0,1748698281085
898,198384,7552760,5582581,0,0,0,1748698281125
899,199036,7560177,5597321,0,0,0,1748698281165
900,200524,7562502,5595300,0,0,0,1748698281205
901,200872,7565161,5600464,0,0,0,1748698281261
902,201781,7571095,5610574,0,0,0,1748698281301
903,201854,7571072,5609535,0,0,0,1748698281341
904,200608,7572489,5609811,0,0,0,1748698281381
905,199662,7578387,5616685,0,0,0,1748698281421
906,199141,7580601,5619326,0,0,0,1748698281461
907,198331,7578641,5616267,0,0,0,1748698281501
908,197921,7580208,5617594,0,0,0,1748698281541
909,196308,7576394,5611636,0,0,0,1748698281581
910,193322,7562905,5595025,0,0,0,1748698281621
911,189665,7553338,5591607,0,0,0,1748698281661
912,186958,7561701,5606538,0,0,0,1748698281701
913,190975,7570149,5615698,0,0,0,1748698281741
914,200938,7585025,5625750,0,0,0,1748698281781
915,206888,7600648,5636418,0,0,0,1748698281821
916,211772,7612914,5658363,0,0,0,1748698281861
917,214009,7623581,5665217,0,0,0,1748698281901
918,214817,7627767,5685771,0,0,0,1748698281941
919,214347,7635727,5690187,0,0,0,1748698281981
920,212607,7642896,5699999,0,0,0,1748698282021
921,211603,7645893,5708486,0,0,0,1748698282061
922,209886,7654954,5715068,0,0,0,1748698282101
923,209484,7648196,5715645,0,0,0,1748698282141
924,210108,7653867,5723544,0,0,0,1748698282181
925,210264,7655664,5725116,0,0,0,1748698282221
926,210025,7663558,5729493,0,0,0,1748698282261
927,209171,7668493,5731401,0,0,0,1748698282301
928,207882,7677176,5737600,0,0,0,1748698282341
929,207195,7681262,5739079,0,0,0,1748698282381
930,207991,7678030,5737556,0,0,0,1748698282421
931,208271,7678727,5738158,0,0,0,1748698282461
932,208838,7682760,5741595,0,0,0,1748698282501
933,208241,7683460,5742586,0,0,0,1748698282541
934,207093,7684140,5743917,0,0,0,1748698282581
935,206133,7685556,5746622,0,0,0,1748698282621
936,204807,7685352,5746464,0,0,0,1748698282661
937,204132,7688224,5748911,0,0,0,1748698282701
938,203543,7686799,5747873,0,0,0,1748698282741
939,202048,7688689,5748048,0,0,0,1748698282781
940,201178,7688514,5748556,0,0,0,1748698282821
941,200427,7687498,5748511,0,0,0,1748698282861
942,199930,7689310,5749377,0,0,0,1748698282901
943,199471,7691134,5750540,0,0,0,1748698282941
944,198893,7692941,5752826,0,0,0,1748698282981
945,198633,7697277,5756738,0,0,0,1748698283021
946,197878,7701666,5756591,0,0,0,1748698283061
947,196633,7695793,5748516,0,0,0,1748698283101
948,196732,7671286,5734587,0,0,0,1748698283141
949,197858,7659483,5725083,0,0,0,1748698283181
950,197411,7666077,5725086,0,0,0,1748698283221
951,196709,7675231,5727073,0,0,0,1748698283261
952,196038,7683881,5727465,0,0,0,1748698283301
953,195160,7683496,5721966,0,0,0,1748698283341
954,193647,7689485,5723556,0,0,0,1748698283381
955,191749,7686083,5719586,0,0,0,1748698283421
956,189320,7687967,5722971,0,0,0,1748698283461
957,186789,7682578,5720595,0,0,0,1748698283501
958,184788,7684269,5722157,0,0,0,1748698283541
959,181728,7683917,5720446,0,0,0,1748698283581
960,178528,7675604,5716322,0,0,0,1748698283621
961,177117,7673658,5716309,0,0,0,1748698283661
962,176421,7672718,5717221,0,0,0,1748698283701
963,175096,7672647,5718557,0,0,0,1748698283741
